,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Density, g/cm^3",I,III,IV,V,SMILES#1,SMILES#2,MolLogP#1,NumHeteroatoms#1,NumAromaticRings#1,NumHAcceptors#1,NumHDonors#1,NumRotatableBonds#1,TPSA#1,MolWt#1,MolLogP#2,NumHeteroatoms#2,NumAromaticRings#2,NumHAcceptors#2,NumHDonors#2,NumRotatableBonds#2,TPSA#2,MolWt#2
3286,Ⅴ,L-Menthol,Caprylic acid,0.6,0.4,363.15,0.8502,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,2.4314999999999998,2,0,1,1,6,37.3,144.214
3287,Ⅴ,L-Menthol,Caprylic acid,0.6,0.4,368.15,0.8462,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,2.4314999999999998,2,0,1,1,6,37.3,144.214
3288,Ⅴ,L-Menthol,Caprylic acid,0.6,0.4,373.15,0.8422,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,2.4314999999999998,2,0,1,1,6,37.3,144.214
3289,Ⅴ,L-Menthol,Lauric acid,0.5,0.5,298.15,0.896,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3290,Ⅴ,L-Menthol,Lauric acid,0.5,0.5,310.15,0.885,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3291,Ⅴ,L-Menthol,Lauric acid,0.667,0.333,298.15,0.893,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3292,Ⅴ,L-Menthol,Lauric acid,0.667,0.333,310.15,0.885,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3293,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,298.15,0.893,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3294,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,303.15,0.8894,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3295,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,308.15,0.8859,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3296,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,310.15,0.886,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3297,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,313.15,0.8823,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3298,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,318.15,0.8787,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3299,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,323.15,0.8751,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3300,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,328.15,0.8714,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3301,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,333.15,0.8677,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3302,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,338.15,0.8639,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3303,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,343.15,0.8601,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3304,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,348.15,0.8562,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3305,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,353.15,0.8523,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3306,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,358.15,0.8485,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3307,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,363.15,0.8447,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3308,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,368.15,0.841,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3309,Ⅴ,L-Menthol,Lauric acid,0.75,0.25,373.15,0.8372,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3310,Ⅴ,L-Menthol,Lauric acid,0.8,0.2,298.15,0.893,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3311,Ⅴ,L-Menthol,Lauric acid,0.8,0.2,310.15,0.886,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3312,Ⅴ,L-Menthol,Lauric acid,0.9,0.1,298.15,0.892,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3313,Ⅴ,L-Menthol,Lauric acid,0.9,0.1,310.15,0.885,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
3314,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,298.15,0.8921,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3315,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,303.15,0.8884,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3316,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,308.15,0.8848,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3317,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,313.15,0.8812,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3318,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,318.15,0.8776,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3319,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,323.15,0.8739,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3320,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,328.15,0.8702,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3321,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,333.15,0.8665,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3322,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,338.15,0.8628,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3323,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,343.15,0.859,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3324,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,348.15,0.8553,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3325,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,353.15,0.8515,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3326,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,358.15,0.8476,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3327,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,363.15,0.8438,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3328,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,368.15,0.8398,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3329,Ⅴ,L-Menthol,Myristic acid,0.8,0.2,373.15,0.8359,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
3330,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,313.15,0.8814,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3331,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,318.15,0.8777,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3332,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,323.15,0.8741,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3333,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,328.15,0.8703,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3334,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,333.15,0.8666,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3335,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,338.15,0.8629,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3336,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,343.15,0.8591,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3337,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,348.15,0.8553,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3338,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,353.15,0.8513,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3339,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,358.15,0.8475,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3340,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,363.15,0.8436,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3341,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,368.15,0.8396,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3342,Ⅴ,L-Menthol,Palmitic acid,0.85,0.15,373.15,0.8355,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,5.552300000000005,2,0,1,1,14,37.3,256.4299999999999
3343,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,313.15,0.881,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3344,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,318.15,0.8774,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3345,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,323.15,0.8737,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3346,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,328.15,0.87,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3347,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,333.15,0.8662,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3348,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,338.15,0.8624,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3349,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,343.15,0.8587,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3350,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,348.15,0.8549,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3351,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,353.15,0.8511,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3352,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,358.15,0.8472,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3353,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,363.15,0.8433,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3354,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,368.15,0.8393,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3355,Ⅴ,L-Menthol,Stearic acid,0.9,0.1,373.15,0.8353,0,0,0,1,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O,2.4395000000000007,1,0,1,1,1,20.23,156.26899999999998,6.332500000000007,2,0,1,1,16,37.3,284.4839999999999
3356,Ⅴ,L-Tartaric acid,D-Glucose,0.5,0.5,296.15,1.46,0,0,0,1,C(C(C(=O)O)O)(C(=O)O)O,C(C1C(C(C(C(O1)O)O)O)O)O,-2.1225999999999994,6,0,4,4,3,115.06,150.08599999999998,-3.2213999999999987,6,0,6,5,1,110.38000000000001,180.156
3357,Ⅴ,L-carnitine,Hexafluoroisopropanol,0.25,0.75,298.15,1.505,0,0,0,1,C[N+](C)(C)CC(CC(=O)[O-])O,C(C(F)(F)F)(C(F)(F)F)O,-1.8064999999999976,4,0,3,1,4,60.36,161.201,1.4719,7,0,1,1,0,20.23,168.036
3358,Ⅴ,L-carnitine,Hexafluoroisopropanol,0.286,0.714,298.15,1.542,0,0,0,1,C[N+](C)(C)CC(CC(=O)[O-])O,C(C(F)(F)F)(C(F)(F)F)O,-1.8064999999999976,4,0,3,1,4,60.36,161.201,1.4719,7,0,1,1,0,20.23,168.036
3359,Ⅴ,L-carnitine,Hexafluoroisopropanol,0.333,0.667,298.15,1.503,0,0,0,1,C[N+](C)(C)CC(CC(=O)[O-])O,C(C(F)(F)F)(C(F)(F)F)O,-1.8064999999999976,4,0,3,1,4,60.36,161.201,1.4719,7,0,1,1,0,20.23,168.036
3360,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,293.15,1.26511,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3361,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,298.15,1.26258,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3362,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,303.15,1.25807,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3363,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,308.15,1.25456,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3364,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,313.15,1.25105,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3365,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,318.15,1.24755,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3366,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,323.15,1.244,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3367,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,328.15,1.24049,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3368,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,333.15,1.237,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3369,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,338.15,1.23356,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3370,Ⅴ,L-proline,DL-Lactic acid,0.5,0.5,343.15,1.23014,0,0,0,1,C1CC(NC1)C(=O)O,CC(C(=O)O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,-0.5482,3,0,2,2,1,57.53,90.07799999999999
3371,Ⅴ,L-proline,Levulinic acid,0.333,0.667,293.15,1.201,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3372,Ⅴ,L-proline,Levulinic acid,0.333,0.667,298.15,1.19725,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3373,Ⅴ,L-proline,Levulinic acid,0.333,0.667,303.15,1.19351,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3374,Ⅴ,L-proline,Levulinic acid,0.333,0.667,308.15,1.1898,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3375,Ⅴ,L-proline,Levulinic acid,0.333,0.667,313.15,1.186,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3376,Ⅴ,L-proline,Levulinic acid,0.333,0.667,318.15,1.1824,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
3377,Ⅴ,L-proline,Levulinic acid,0.333,0.667,323.15,1.1787,0,0,0,1,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O,-0.17700000000000032,3,0,2,2,1,49.33,115.13199999999999,0.4402,3,0,2,1,3,54.370000000000005,116.11599999999999
